VICE PRES - PUBLIC AND GOV AFFRS,EXXON MOBIL CORPORATION,E1110
PRESIDENT,THE STATE EXCHANGE BANK,G1200
engineer,Michelin,T2200
EBI PC,,Y4000
Engineer,Weatherford International,Z9500
PROFFEDS ASSOC,,Y4000
Consultant,"Market Sense, Inc",Y4000
Owner/Principal/Partner,Tom Takes Construction,B2000
NORMANDIE CASINO,,G6500
President,Strauss Foundation,X1200
SENIOR HOUSING DIRECTOR,RETIREMENT LIVING GROUP,Y4000
STATE EXECUTIVE DIRECTOR,USDA/ FARM SERVICE AGENCY,Z9500
attorney,Sigman Janssen Stack Sewall&Pitz,T1400
ATTORNEY,"NIDEY ERDAHL TINDAL & FISHER, PLC",K1000
Chairman,Hart Group,F4200
ATTORNEY,"WILENTZ, GOLDMAN & SPITZER P.A./ATT",K1000
BOOKKEEPER,HJS INVESTMENTS INC.,Y4000
TRAINER,CURTIS LUMBER CO,B5200
TRUSTEE,BERGLUND TRUST,J1100
Chiropractor,Swanson Chiropractic,H1500
Management,Mutual Assurance Admin,Y4000
LAB. TECH.,LAB TECH,X0000
PRESIDENT,CORRECTIONAL FOOD SERVICES,Y4000
Farmer,"Saini Farms, Inc",A1000
MANAGEMENT,KNOLL,Y4000
OWNER,JVP ENTERPRISES,Y4000
HELLO BRASIL,,Y4000
ATTORNEY,CABRAL GROUP,Y4000
Real Estate,RDN Properties,F4000
VAN SCOYOC ASSOC INC,,K2100
Physician,CONCORD OBSTETRICS/GYNECOLOGY,H1130
ATTORNEY,"KIERNAN, PLUNKETT, & REDIHAN",K1000
PRESIDENT,PARADIGM TECHNOLOGIES,Y4000
Manager,"Plum Creek Hallow Farm, LLC",A3500
ATTO,"RUCCI, BURNHAM, CARTA & EDELBE",K1000
Best efforts,Best efforts,Y2000
Broker,"Tower Investments, Inc.",F4100
ASSOCIATE,THE PMA GROUP INC.,K2000
ASSISTANT ADMINISTRATOR,USAID,X3000
Director,Cibc World Markets,F2100
KNOTTS BERRY FARM,,T9300
CONSULTANT,MALONE CONSULTING,Y4000
Attorney,"Denlinger, Rosenthal and Greenberg",J1100
Can Not Receive My Retired Pay,Ret. Usa / Disabled Veteran,X1200
,HUNTINGTON BANCSHARES INCORPORATED,F1100
CAPITAL RESOURCES LTD,,J1100
ODEN HOMES INC,,J6200
PUBLIC HEALTH ADMINISTRATOR,KPMAS,Z9500
RETIRED,CDC,X3000
SOFTWARE SALES EXEC,IBM,C5100
Contract Furnishings,Corporate Environments Intl,Y4000
MAPLE SYRUP PRODUCTION,,A1600
TOBACCO WAREHOUSING,,Y4000
Orthopaedic Surgeon,Ucsf,H5100
ATTORNEY,"MASCHKA, RIEDY & RIES",K1100
THE MANHATTAN INSTITUTE,,F3300
State Affiliate Exec,National Education Assn.,L1300
DMD,JD,K1000
DAYTON POWER AND LIGHT CO,,E1620
FIRST NATIONAL BANK ORDWAY,,F1100
civil rights Attorney,Sag Harbor Group,Y4000
LEGISLATIVE DIRECTOR,"BRISTOL COUNTY SHERIFF'S OFFICE",X3200
Partner,Cauthen Forbes Williams,K2000
SVP REAL ESTATE INVESTMENTS,CAMDEN PROPERTY TRUST,F4100
Manager,Strong/Corneliuson Cap.,J1100
Attorney,Swartz & Goldberg,K1000
DEE-BLAST CORP,,Y4000
CHRONICLE PUBLISHING CO,,J7400
SR VP & SECRETA,THE SCOULAR COMPANY,A1500
SURGEON,SIOUX VALLEY HOSPITAL,H2100
Public Relations,A G Spanos Co,F4100
Attorney,"'Janet K. DeCosta, PC'",Y4000
PRESIDENT,"SPFM, LP",H4100
CEO,"GRIFFIS/BLESSING, INC.",Z9500
SOCIAL WORKER,CATHOLIC CHARITIES,H6000
Emergency Physician,c/o Carepoint PC,H1100
PRESID,AMERICAN FASTENER TECHNOLOGY,Y4000
EVP & Chief Investment Off.,Members Capital Advisors,F1300
MOSELEM SPRINGS INN,,Y4000
PORTLAND TRAILBLAZERS,,G6400
RN Consultant,Memorial Sloan Kettering,H2100
Sales,READING ROCK,Y4000
Banker,Farmers State Banks,F1100
CEO,3M Company,M2300
GRANTS & PROGRAM MANAGER,ABRAHAM J. & PHYLLIS KATZ FOUNDATION,Z9500
ATTORNEY,OCA,Z9500
MANAGEMENT,CLC,Y4000
SELF/INVESTOR/MEMBER DART BOARD,,Y4000
ICMS,,Y4000
Executive VP,TeamHealth,H1100
Engineer,Bay Pointe Engineering Assoc.,B4400
AVERY OIL AND PROPANE INC,,E1190
Systems Analyst,Cisco Systems Inc.,C5110
JOHN STERLING CORP,,Y4000
President,Theory,G4100
Psychologist,US Dept of Veterans Affairs,X3000
BANKER,CHESTER COUNTY BANK,F1100
Attorney,Kevin Anderson,J6200
CITY OF NORTON SHORES,,X3000
Entrepreneur,"Wcs Wireless, Llc",Y4000
CEO,Click & Pledge,Y4000
BANKER,STATE BANK OF CROSS PLAINS,F1000
OWNER,ALIEN TRANSPORT,Y4000
PILOT,SABRINA FISHERIES CORPORATION,Y4000
Lawyer,Lynn Schenk Attorney at Law,K1000
Ceo,Lendia Inc,Y4000
SECURITIES ANALYST,PAULSON & COMPANY INC./SECURITIES A,F2700
MAL WARWICK & ASSOCIATES,,Y4000
CEO,Duo County Telephone Cooperative Corpo,C4100
"HAGEMIER, ALLEN & SMITH",,K1000
SINGER,GUINNESS,Y4000
Writer Poet,Self employed,J1200
Institute For Womens Pol,Economist,J7400
CEO,AMSURG CORPORATION,H3000
"Physician, OB/GYN",Self-Employed,H1130
INS INVESTIGATOR,,F3100
T PARTS,RECON A,T2200
MIKE DAVIDSON FORD/CONTROLLER/CFO,,T2300
PRESIDENT & CEO,UNISEA,E4100
EDITOR,UNIVERSITY OF COLORADO,H5100
CPA,"STACK & JAGIELLO, LLP",F5100
Investment Manager,Morgens Waterfall,F2600
BROMBERG-ROSENTHAL-S,,Y4000
SNELL PROSTHETIC & ORTHOTIC,,H4100
MORGADO PLUMBING,,B3400
TWIN CITY COPY SERVICE,,Y4000
Chief Technology Off,GE Corporate,M2300
Optometrist,"Drs. Kemp and Peterson OD's PC",Y4000
CEO,AMADOR HOLDINGS INC,Y4000
Executive Director,Network for New Music,C2800
Corporate Officer,Boddie  Noel Nterprisesl Interprises,G2900
LANG LUMBER,,A5000
COLLECTION,SELF-EMPLOYED,Y4000
S L TRAPPERS,,Y4000
"SEEBA & ASSOCIATES, INC. CPAS",,F5100
Executive,GR Patel & Associates,Y4000
CHIEF OPERATING OFFICER,CBRE CAPITAL MARKETS,F4600
BERG SENIOR SERVICES CORP,,Y4000
BANKING EXECUTIVE,CAPITAL CITY BANK,F1000
DEMETREE BROTHERS,,J1110
SOUTHERN MISSOURI CONT,,Y4000
ATTORNEY,PARAGON GROUP,Y4000
"MIDDLESEX DA'S OFFICE",,X3200
LAWYER,FALLS & VEACH,K1000
Police Office,Univ Of Miami,H5100
"KIMMET, COATES & MCCARTHY",,K2100
Commonwealth Acceptance,,Y4000
Judge,CALHOUN COUNTY,X3000
MINER,OVCC,E1210
CA STATE EMPLOYEES ASSN,,L1200
JLM FINANCIAL,,G2400
CFO,LUTHER MANOR,J5100
Science Teacher/Ordained Episcopal min,Lake Bluff Middle School,Y4000
Attorney-Advisor,N/A,K1000
ALLIANCE INVESTMENT GROUP,,F0000
OIL AND GAS EXECUTOR,EASTHERN ENTERPRISES,E1120
Systems Technician,S.B.C.,C4100
Fund Manager,Edgewater Funds,F0000
"CO-OWNER, RETAIL STORE",AMOEBA MUSIC,Z9500
PRES.,INTERNATIONAL SPEEDWAY CORP.,G6400
Teacher,Ontario Montclair School,X3500
ATTORNEY,"SILBER, PERLMAN, SIGMAN & TILEV",Y4000
Healthcare,information requested,H0000
Insurance,Hamond Group,Y4000
ENTERTAINER,,C2600
CEO & Chmn.,Parkway Investments,F4100
C.E.O.,FISHER INVESTMENTS,F7000
CORKER PROP INC,,Y4000
TRAVEL COMPANY,SELF EMPLOYED,T9400
N/A/SLF EMP BUSINESSMAN / HORTICULT,,A8000
ATTORNEY,MOSS LICHEN & STONE,Y4000
CANTEEN SVC,,Y4000
PROFESSOR AND WRITER,YALE UNIVERSITY,H5100
Physician,Evanston Northwestern Healthca,H0000
Ceo,Janesville Psychiatric Clnc,Y4000
RN,EAST TEXAS MEDICAL CENTER,H2100
SALES AND MARKETING EXECUTIVE,MARRIOTT VACTION CLUB INC.,Y4000
OWNER,WOODY FUTRELL MARINE AND AIRCRAFT,T1200
COO,Community Hospital,H2100
BANKER,FIRST BANK OF HIGHLAND PARK,F1100
EXECUTIVE,CENTRAL SONY COMPANY INC.,Y4000
executive,Washington Mutual,J1200
Attorney,"Neal, Gerber, and Eisenberg",K1000
Pharmacist,Discount Drug Mart,J1200
"Modis, Inc",,Y4000
SIGN COMPANY,,G5200
HAUSFRAU,SELF,Y4000
Attorney,City of Missoula,X3000
ATTORNEY,ROCK WOOL MANUFACTURING,Y4000
PARTNER,US EQUITIES REALTY LLC,F4200
GOVERNMENT AFFAIRS,UNIVERSITY OF OKLAHOMA,H5100
Executive,Bloomnet,A8000
CREATIVE MARKETING COMM INC,,G5280
EMPLOYEE,COLON AND RECTAL SURGERY ASSOCIATES,Y4000
President,Hegg Accounting,Y4000
ATTORNEY,FGMC,Y4000
"SVP & PRES AG SERV, EU",ADM,A4300
HOUSE BUDGET COMMITTEE,,J1200
Sales & Marketing,self-employed,G0000
DENTIST,RAMPTON DENTAL,H1400
DC LEGISLATIVE STRATEGIES,,K2000
VICE PRESI,WYETH PHARMACEUTICAL CO.,H4300
SENIOR MANAGING DIREC,RSM MCGLADREY,F5300
EXECUTIVE,NJ LENDERS CORP,Y4000
ENGINEER,SOUTH BAY RESOURCES,Y4000
AMERICAN ASSET MANGMT,,F2100
OWNER,DAV EL BOSTON INC.,T4200
MORAVIAN HILLS C C,,G6100
GOVT. AFFAI,MITCH DELK & ASSOCIATES,K2000
UTILITY,NEXTERAENERGY,E1600
PRESIDENT,JESS HOWES INC.,Y4000
Attorney,"Skadden Arps, et al.",K1000
Lobbyist,Texas Self Insurance Association,F3100
PRESIDENT,HERMAN SMITH & COMPANY/PRESIDENT,B2000
Executive,Strategies 360,Z9500
Engineer,Hyundai Engineering,B4400
ARROW CHEVROLET INC,,T2300
STEVE WHITE CHEVROLET INC,,T2300
C E O,Level 3 Communications,C4000
Manager,Cypress Partners LLC,Y4000
Benefits Consultant,Self-Employed,F5500
Restauranteur,Javiers Restaurant,G2900
A,N,C2300
Director,Self employed,Y3000
ATTORNEY,JOHN CHANG,K1000
Cook,Information Requested,G2900
President,Murphy Company,B4200
CUSTOMS BROKERAGE,HUNTER INTERNATIONAL BROKERAGE INC.,J6200
BUSINESSMAN,ROSE BRAND,Y4000
Executive,Amerigroup Corp.,H3700
director,Siemens Healthcare,H4100
Office Manager,Law Offices Of Joseph Low,K1000
TSG WATER RESOURCES,,Y4000
Superintendent,Norwich Public Schools,X3500
Estate Sal,Self-Emplo,Y4000
TEACHER,F A OF SUFFOLK CO CC/TEACHER,L1300
President,Rvh Residential Constrution Llc,B1500
Lawyer,Muager Toller Olson,Y4000
Owner,Kirby Healthcare,J7300
NATIONAL REPRESENTATIVE,UAW CAP,Y4000
REAL ESTATE BROKER,"BIG SKY BROKERS, LLC",Z9500
SCIENTIST,CALTECH,J1200
MANAGER,MIDWAY OFFICE SUPPLY,Y4000
GRANT WOOD AEA,,Y4000
Attorney,Law Offices Of Daniel J. Dewit,K1000
HOMEFED BANK,,F1200
AUCTION HOUSE REPRES,"CHRISTIE'S FINE ART, INC.",G4600
ENGINEER,OUT OF TRADE,LB100
System Operations Consultant,American Transmission Company,E1600
BEVER DYE LC,,F3400
ASSOCIATED HEALTH CARE SYSTEMS,,H3000
PRESIDENT,"INTERNATIONAL CARS, LTD.",F5500
ATTORNEY,HIRSCHKOP & ASSOC.,Y4000
Associate,"TTR Sotheby's International Realty",F4200
SELF EMPLOYED,,F2500
NA/HOMEMAKER/COMMUNITY ACTIVIST,,Y1000
FITZGERALD NECK AND BACK CLINIC,,Y4000
PRESIDENT,HOLCUB INVESTMENTS,F7000
GENERAL PARTNER,THE TORREY FUNDS,J1200
OWNER,DYNASTY RESTAURANT,G2900
Investor,North Star Investments,F4100
BUSSINESS OWNER,"VASSALLO FOODS, INC",Y4000
PACE UNIVERSITY LAW SCHOOL,,JE300
GOVERNMENT RELATIONS DIRECTO,C.N.A.,K2000
INVESTOR,"CAVES VALLEY PARTNERS, LLC",F4000
M,"PEOPLE'S COMMUNITY BAPTIST CHURCH",X7000
LAWYER,"LEGAL AID BUREAU OF MD, INC.",Y4000
VETERINARY SURGEON,VSRP,A4500
STRONGWELL/MANAGER/OWNER,,M2300
lawyer,Waller Lansden Dortch & Davis,K1000
Vice President Finan,Opelousas General Health System,H2100
President,Sidewinder Pumps Inc,G1200
Vice President,Biotechnology Ind. Org.,H4500
DFW ANESTHESIA P A,,H1130
Petroleum Marketers of Iowa PAC,,E1170
Consensus Planning,Planning Reasearch Internation,Y4000
President/COO,"John Middleton, Inc.",Y4000
Educator,U of M Dearborn,H5100
Operations Mgr,Sundt Construction Inc California,B1000
GALLERY 678,,Y4000
Investment Banker/Attorney,Lloyd Bridge Advisory,Y4000
FEDERAL BANKRUPTCY,SELF EMPLOYED,Y4000
Information Requeste,"Phoenix Int'l",T7000
Owner/Martial Art,Song Mundo Inc.,Y4000
ADVOCARE,,H2200
Music Teacher,"St. John'S Lutheran School",Y4000
MILLER ANDERSON & SHERREND,,Y4000
INSURANCE EXECU,KNAPP SCHENCK & CO.,F3100
LAWYER,PERRY PERRY & PERRY,Y4000
PRESIDEN,IRRIGATION SUPPLY CO. INC.,A4000
"EER ISUZU OF PUERTO RICO, INC.",,T2310
GOVT RELATIONS,GANNETT,C1100
Vice President,Olsson Roofing Company Inc.,B3000
SPENCER REALTY,,F4200
State Senator,Indiana,J7400
Urologist,Camden Urology Clinic,H1130
INVENTOR,FLEXABILITY CONCEPTS,Y4000
Registered Nurse,HUMA,Y4000
Government,State of Vermont,X3000
VP & MANAGING DIRECTOR,THE INVERNESS HOTEL & CONFERENCE CENTE,T9100
MANAGING D,CITIGROUP GLOBAL MARKETS,F2100
EVENT PLANNER,NATIONAL RIFLE ASSOCIATION,J6200
Portfolio Manager,Weaver C Barksdale & Associates,F2100
NOT EMPLOYED/N/A,,JE300
CHIEF OF STAFF,JACK KEMP,Y4000
FLAGSHIP FINANCIAL INC,,F2100
REALTOR,"NORTH SHORE ASSOCIATION OF REALTORS, I",J9000
METTE EVANS & WOODSIDE,,Y4000
Owner,The UPS Store #4612,T7100
Manager,UGI Corp,E1140
Tommy Hilfiger,,M3100
OWNER,RDP,Y4000
PRESIDENT/CEO,HARDWARE HAWAII,J1100
NATIONAL CITY BANK NORTHWEST,,F1100
Lawyer,Kleinmuntz Law Office,K1000
RETIRED/PHYSICIAN/PHYSICIAN,,Z9500
Reg. Nurse,North Broward Hospital Dist.,H2100
WATSON PLUMBING/OWNER/OPERATOR,,B3400
Owner,D&D Electric,B3200
NORTHEAST PRIVATE CLIENT GROUP,,Y4000
WAREN VILLAGE ENTER,,Y4000
President and CEO,"Lakeland Bancorp, Inc",F1100
COMP. APPL. ENGR,FORD,Y4000
Attorney,Silverstein & Osach Pc,K1000
ROBERT KENNEDY MD,,H1100
Civil Engineer,Bridgefarmer,Y4000
COO AND EVP,ONLINE MARKETING GROUP,Y4000
RETIRED,AMERICAN EXPRESS FINANCIAL ADVISORS,J1200
OWNER,XHEMA CONSTRUCTION/OWNER,B1500
CUSTOM POWER SERVICE,SELF-EMPLOYED,G0000
OW,TCS DESIGN & MANAGEMENT SERVICES,Y4000
DIRECTOR OF SMART GRID RESEARCH,STANFORD UNIVERSITY,H5100
ARCHITEC,GLUCKMAN MAYNER ARCHITECTS,B4200
TEACHER,STANLEY BPS,Y4000
Commodity Broker,Rosenthal Collins,F2200
MANZELLA PERSONAL MGMT,,
PR DIRECTOR,DEVRY INC,H5300
MARKET SERVICES,,Y4000
DAKOTA COUNTY,,X3000
THE RACHUBA GROUP,,Y4000
PRESIDENT AND CEO,KEYWELL LLC,Y4000
PIANO TECH & LOCKSMIT,SELF-EMPLOYED,Y4000
SOUTHERN ILLINOIS POWER CO-OP,,E1610
SR. EXECUTIVE,COMCAST,C2200
OWNER,THE RINCON STRATEGY FIRM,Y4000
EMARE WHOLESALE LUMBER,,B5200
Vice President,EPC Consultants,Y4000
Clerk,Eastern Maine Medical Center,H2100
ENGINEER,STYKER,Y4000
Executive & RN,Metropolitan Hospital Council,H2100
ARCHITECT,STAINBACK HESS STUDIO,Y4000
EXEC,CEDAR ELECTRIC,Y4000
REAL ESTATE,POWERS @ COMPANY/REAL ESTATE,F4000
VP SALES,PRINCIPAL FINANCIAL GROUP,F3300
SEED PRODUCER,SELF-EMPLOYED,A1400
GENERAL MANAGER; S,GE POWER SYSTEMS,M2300
BROKER,ADVANCED TRADING,F2000
INSURANCE SALES/OWNER,DONOHUE HART & ASSOC.,Y4000
CPA,Kenwood Associates,F5100
Attorney,Rogers Towers Pa,Y4000
REAL ESTATE DEVELOPER,JVT REALTY (SELF-EMPLOYED),F4200
BRICE BUILDING COMPANY INC,,Y4000
"O'MELVENY & MYERS LLP",,K1000
COB,CACI Inc.,D9000
GULFSTREAM TLC INC,,E2000
Housing,Self,G0000
COLLEGE OF LAW IN COLUMBUS,,H5170
C G ENTERPRISES INC,,Y4000
"DAVIDSON, GOLDEN, LUNDY & FOREHAND,",,B1000
COMPUTER SPECIALIST,,J1200
LEGAL CONSULTANT,JEFFERSON GOVERNMENT RELATIONS,K2000
Director Of Youth Mi,Westminster Presbyte,Y4000
Managing Partner,"Katz,Kutter,Haigler et al",K1000
VP SALES & MARKETING,"RENEWABLE ENERGY GROUP, INC.",E1500
MECHANIC,NAVAL WEAPONS STATION,Y4000
INTER AMERICAN TRANSPORT INC,,J5200
EMPLOYEE,DIRECT IMPACT GROUP,G4200
"MANAGING DIR., COMM'L DEV",INVISTA SARL,E1160
PARTNER,FIERCE AND ISAKOWITZ/PARTNER,K2000
MILAM OLDSMOBILE,,T2300
OPPENHEIMER & CO,,F2100
FARMER FOOD PRODUCTION,SELF,Y4000
VICE-PRESIDENT,"JULY BUSINESS SERVICES, INC.",Y4000
Antiquarian Book Dea,Self,G0000
PRESIDENT,LCS CORRECTIONS SERVICES INC,G7000
CHIEF OPERATING OFF,P.E.C.O. ENERGY,E1600
Lobbyist,Miller Wenhold Capitol Strat,Y4000
HUDSON FOODS INCORPORATED,,A2300
LEGACY PRODUCTIONS,,Y4000
Eduation,Bullis School,Y4000
President/gm,Self,G0000
COO,DCCA,Y4000
SEN. V. PRES.,GLOVER PARK GROUP,K2000
Director of Development,First Industrial Realty,F4000
Executive,US Green Building Counsel,JE300
Lawyer,Trinonic Communications Inc.,Y4000
ADMINISTRATOR,AMERICAN INTELLECTUAL PROPERTY LAW ASS,J1200
Business Owner,Shades In Style,Y4000
DIRECTOR,SLEELCASE,Y4000
CHICAGO TITLE INS,,F4300
Engineer,Innovative Energy Solution,E1000
INFO REQUESTED,Hammons Tool & Die Co.,M5000
PHILLIPS INTERNATIONAL LP,,Y4000
CEO,Mens Wearhouse,G4100
BANKER,CENLAR FSB,F1200
SENIOR POLICY COUNSEL,AKIN GUMP STRAUSS HAUER & FELD LLP,K1000
Executive,"Geometrician Associates, LLC",Y4000
BARRIERE CONST CO,,B1500
GD PACKAGE MACH,,Y4000
POLITICAL CONSULTANT,SELF,J7150
ATHENS PLASTIC SURGERY,,H1130
SILLER WILLIE & MERCHER,,Y4000
THE COMMELL COMPANY,,Y4000
"ORDON'S",,Y4000
Attorney,Ball and Mourton,K1000
Government Affairs,Prime Policy Group,K2000
VP,Keystone Education and Youth,H2100
Physician,CBSN,Y4000
,MAPLEWOOD SOUTH ORANGE SCHOOL DIST,X3500
Information Requeste,Sequenam Inc,Y4000
consultant,MacWilliams Cosgrove and Flint,J1200
PRODUCT DEVELOPMENT,SELF-EMPLOYED,G0000
Hamburger Franchise,Self-Employed,G0000
PRINCIPAL,KML STRATEGIES LLC,J1100
TELEVISION JOURNALIS,OVERSEAS MEDIA INC,C2100
GOVERNMENT RELATIONS,THE RHOADS GROUP,K2000
CFO,LIBERTY BANK OF ARKANSAS,F1100
JH TAYLOR,,F4000
Attorney,"Jorgenson, Siegel",K1000
Owner,"Morris Petroleum, Inc.",E1100
PRESIDENT,VI,H2200
Hospital CEO,"St. Mary's Hospital",H2100
Owner,Tilencounters,Y4000
NJ RESOURCES CORP,,Y4000
President,Conn.ToolandCutter Co.Inc.,M5100
Human Resources,Ecolab,M1300
EXECUTIVE,GEU RETHINKING ENERGY/EXECUTIVE,E1000
PRESIDENT & CEO,MAUI OIL,Y4000
Banker,Fidelity State Bank & Trust Company,F1000
SUNNYSLOPE ELEMENTARY,,Y4000
ORACLE,ENGINEER/ORACLE,C5120
SARAH S DEAN FAMILY TRUST,,Y4000
Petroleum Landman,Bj Kadrmas Inc.,E1100
PHYSICIAN,CAROUNAS MEDICAL CENTER,H1100
Executive,Electure Real Corp,C5100
Geologist,Chevron Energy Technology Company,E1000
EXECUTIVE,"MAIN INDUSTRIES, INC.",Y4000
UNEMPLOYED,N/A,JD200
THOMAS SHADYAC,,Y4000
Chief Executive Officer,Roane General Hospital,H2100
OWNER,"O'CONNOR ENTERPRISES",Y4000
CEO,Carole Hochman Design Group,Y4000
OWNER,COACHELLA VALLEY NURSING,Z9500
Sealaska Corp,,A5000
FERINI FARMS,,A1000
TONKIN TORP GALEN,,Y4000
Student,Frostburg St Unver,J1200
CONSTRUCTION MANAGE,PROJECT FREEDOM,Y4000
EXECUTIVE,SUCCESSFUL SOLUTIONS INC.,Y4000
EXECUTIVE,MALT PRODUCTS CORP.,Y4000
PRESIDENT,SUSAN COLBY ASSOCIATES,Y4000
Orthopaedic Surgeon,Beth Israel Medical Center,H1130
SENIOR VICE PRES,INVESTOR RELATIONS,F7000
ELECTRO-SCIENCE LABS INC,,J5100
C.E.O.,QUALITY HOME CARE PROVIDERS,H3100
SAVANNAH LAKES VILLAGE,,Y4000
THEATRICAL PRODUCER,JUJAMCYN THEATERS,C2700
CLAIMS MONITORING SERV,,F3100
ALLEGHENY TECHNOLOGIEY,,K2100
ENVIROMENTAL ENGINEER,EPA,L1100
EXECUTIVE,BELFER MANAGEMENT LLC,F7000
AUTO REPAIR,GENES AUTO BODY,T2400
Researcher,Rand Corp,G5200
AUBURN HIGH SCHOOL,,X3500
EXECUTI,NORTHWESTERN MUTUAL FINANCE,F3100
housewife,Not employed,F4300
TB & T MONEY MANAGERS,,F2000
INVESTOR,DRAPER FISHER JURVETSON,F2500
PARTNE,LICHT REALTY CO. PARTNERSHIP,J5100
PENQUIN INDUSTIES,,Y4000
WESTERN NATL INS GROUP,,F3100
PRESIDENT,COASTAL INS GROUP INC,F3100
BRADLEY & WELLINGTON,,Y4000
POLITICAL DIRECTOR,"TRUMAN NAT'L SECURITY PROJECT",J5000
Illustrator,Self employed,G5240
SPIRITS DISTRIBUTOR,CONGRESS INC,G2850
VP GOVERNMENT AFFAIRS,ML STRATEGIES,K2000
Owner,Sigiri Sri Lanka Restaurant,G2900
REAL ESTATE INVESTMENTS,DOLGEN VENTURES/REAL ESTATE INVESTM,F4000
"GOV'T",BAPTIST MEMORIAL HEALTH CARE,H2100
Communications Direc,Gordon & Schwenkmeyer,Y4000
PSYCHOTHERAPIST,CHILDRENS HOSPITAL,H2100
Medical Care,Kaiser Permanente Medical Group,H3700
PRESIDENT AND CEO,HONORS ACADEMY,Y4000
Physician,Cherry Mathews Md,H1100
EXECUTIVE ASSIS,THE FAMILY PARTNERS,Y4000
REAL ESTATE INVESTOR,BAKER PROPERTIES,F4000
SCIENTIST,KEYSTONE INTERNATIONAL,G5270
GEICO,,F3100
CEO,WellMed,H1100
Senior Vice Presiden,Arkansas Best Corporation,T3100
LAWYER,SUISMAN SHAPIRO,K1000
Contractor,J & E Construction,B1500
CLIMATE CONTROL IN,,Y4000
Government Relations,DeMenna & Assoc.,Y4000
President,Awatukee & Maxillo Facial Inc.,H1400
TAYLOR MADE ENVIRONMENTAL INC,,Y4000
TECHNICAL MARKETING MANAGER,BASF,M1000
LOBBYIST,VALENTE & ASSOC.,K2000
ATTORNEY AT LAW,"TOBIN, KESSLER, GREENSTEIN, CARUSO, WI",Z9500
CRNA,Fort Madison Community Hospital,H1710
Electrical Contractor,MILLER ELECTRIC COMPANY,B3200
Principal,The Wiley Group,K1000
HAROLD S HALLER & CO,,Y4000
ANDREW S MAURODIS,,X3000
OWNER,REED EXCAVATING/OWNER,B3600
ROSEN BIEN & ASARO,,J5100
INVESTMENT MANAGER,BESSEMER TRUST,F2100
President,Savant Services LC,Y4000
"LORRIE'S AIRPORT SERVICE",,T1600
BEST EFFORT,BEST EFFORT,H4100
Governor,Commonwealth of Virginia,J1200
MARKETING DIRECTOR,KIMBERLY CLARK,A5200
INSURANCE AGENT,MCGANN INSURANCE AGENCY,F3100
CHAIRMAN AND CEO,"FRANKLIN MUTUAL ADVISERS, LLC",Y4000
Michigan Campaign for Change,,J1200
Conservation Biolois,Wildlife ConservatiO,Y4000
PRESIDENT CHIEF EXECUTIVE OFFICER,SENIORCARE INC.,H2200
Reconciliation Clerk,American Express Travelers,F1400
Owner,Gdsi,Y4000
Legislative Research Assistant,NC General Assembly,Z9500
OPERATIONS,DROPBOX,C5140
Government Relations,"Capitol Hill Associates, Inc.",Y4000
J.C. BRADFORD,,F2100
CEO,"Etonic, Inc",M3600
Academic Advisor,Cape Cod Community College,H5100
Attorney,"Taft, Stetinius, and Hollister",K1000
BUSINESS EXECUTIVE,CYMI LTD.,F2100
BUTLER WOOTEN OVERBY PEARSON,,K1000
Attorney,"O'neal, Brown & Clark",K1000
RN-DIRECTOR,NORTHERN DUTCHESS RHCF,Y4000
Physician Assistant,Dallas Family Medicine,Y4000
Engineer,"Aphex Systems, Ltd.",Y4000
BAY CITY NEWS SERVICE,,C1100
CAC GROUP,,Y4000
PORTFOLIO MANAGER-CEO,"ICAP, LLC",Y4000
Model Maker Special,Lucas Film,C2400
GOVERNMENTAL AFFAIRS,SOUTHERN RESEARCH INSTITUTE,G5200
AUTO SHOP,SELF,T2400
ALTMAN PRODUCTIONS/WRITER/TV PRODUC,,C2300
The Riverside Church,,X7000
CONSULTANT,BUTLER OFFICE INC.,Y4000
TAX ASSOC COLLECTOR,,Y4000
CEO,CROSSROADS COUNSELING CENTER INC.,Z9500
THE GALLEN GROUP,,C2000
CHAIRMAN/CEO,PARKWAY CORP.,F4500
"OGLETREE, DEAKINS, NASH",,K1000
Retailer,Tabula Tua,Z9500
MANAGER,KEMLON PRODUCTS,Y4000
WR GRACE AND CO,,M1000
Restaurateur,Harvest Foods,G2900
KENNEDY MARSHALL COMPANY,,C2400
BOLT BERANCK NEUZBAUM,,C5100
PARTNER,CHRISTIAN KELLY THIGPEN & CO.,Y4000
Govt Relations,Capitaline Consulting LLC,K2000
CEO,SELF EMPLOYED,E1500
Attorney,Illinois Housing,Z9500
REALTOR,JONES AND ASSOCIATES REALTY,F4200
VP OF OPERATION,RENAISSANCE MEDICAL,H0000
Pres/Owner,Cycle Construction Co LLC,B1000
CHAIRMAN & CHIEF ENGINEER,,Y4000
AURES ASSOC,,Y4000
MILLS MOTOR INC,,T2300
PRODUCER,"FAST TRACK PICTURES, LLC",Y4000
SALES ASS,RON ROBINSON INCORPORATED,J7400
BUYER,RAYPHEON,Y4000
VENABLE ATTNYS AT LAW,,K1000
EXECUTIVE,BELCHER MANAGEMENT,Y4000
President,Feiner Enterprises,F4000
EVA ANDERSON DESIGN,,Y4000
R SMITH AND SONS TOYOTA,,T2300
WEARDCO CONSTR CORP,,B1000
