Trump	Clinton	Johnson	Other	Undecided	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
36.0	39.0	8.0	4.0	13.0	morning-consult-25218	Morning Consult	2016-08-18	2016-08-20	If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump and Libertarian Gary Johnson, for whom would you vote?	Registered Voters	2001		Internet	Nonpartisan	None
42.0	47.0		6.0	5.0	arg-25231	ARG	2016-08-17	2016-08-20	If the election for president were being held today between Hillary Clinton, the Democrat, and Donald Trump, the Republican, for whom would you vote - Clinton or Trump?	Registered Voters	994	3.2	Live Phone	Nonpartisan	None
4.0	90.0		2.0	4.0	arg-25231	ARG	2016-08-17	2016-08-20	If the election for president were being held today between Hillary Clinton, the Democrat, and Donald Trump, the Republican, for whom would you vote - Clinton or Trump?	Registered Voters - Democrat	350		Live Phone	Nonpartisan	None
81.0	8.0		5.0	6.0	arg-25231	ARG	2016-08-17	2016-08-20	If the election for president were being held today between Hillary Clinton, the Democrat, and Donald Trump, the Republican, for whom would you vote - Clinton or Trump?	Registered Voters - Republican	306		Live Phone	Nonpartisan	None
47.0	38.0		10.0	5.0	arg-25231	ARG	2016-08-17	2016-08-20	If the election for president were being held today between Hillary Clinton, the Democrat, and Donald Trump, the Republican, for whom would you vote - Clinton or Trump?	Registered Voters - independent	338		Live Phone	Nonpartisan	None
48.0	48.0		4.0		upi-cvoter-25226	UPI/CVOTER	2016-08-14	2016-08-20		Likely Voters	1191	3.0	Internet	Nonpartisan	None
36.0	41.0		10.0	13.0	ipsos-reuters-25213	Ipsos/Reuters	2016-08-13	2016-08-17	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters	1049		Internet	Nonpartisan	None
6.0	82.0		5.0	7.0	ipsos-reuters-25213	Ipsos/Reuters	2016-08-13	2016-08-17	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters - Democrat			Internet	Nonpartisan	None
72.0	5.0		11.0	11.0	ipsos-reuters-25213	Ipsos/Reuters	2016-08-13	2016-08-17	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters - Republican			Internet	Nonpartisan	None
37.0	20.0		22.0	22.0	ipsos-reuters-25213	Ipsos/Reuters	2016-08-13	2016-08-17	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters - independent			Internet	Nonpartisan	None
35.0	39.0	7.0	6.0	13.0	ipsos-reuters-25213	Ipsos/Reuters	2016-08-13	2016-08-17	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters	1049		Internet	Nonpartisan	None
6.0	79.0	4.0	4.0	6.0	ipsos-reuters-25213	Ipsos/Reuters	2016-08-13	2016-08-17	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters - Democrat			Internet	Nonpartisan	None
71.0	4.0	8.0	5.0	12.0	ipsos-reuters-25213	Ipsos/Reuters	2016-08-13	2016-08-17	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters - Republican			Internet	Nonpartisan	None
37.0	19.0	10.0	16.0	17.0	ipsos-reuters-25213	Ipsos/Reuters	2016-08-13	2016-08-17	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters - independent			Internet	Nonpartisan	None
46.0	50.0		5.0		upi-cvoter-25215	UPI/CVOTER	2016-08-11	2016-08-17		Likely Voters	1009	3.0	Internet	Nonpartisan	None
39.0	41.0	9.0	6.0	5.0	rasmussen-25203	Rasmussen	2016-08-15	2016-08-16	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters	1000	3.0	IVR/Online	Nonpartisan	None
12.0	77.0	4.0	2.0	5.0	rasmussen-25203	Rasmussen	2016-08-15	2016-08-16	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - Democrat			IVR/Online	Nonpartisan	None
69.0	13.0	11.0	3.0	3.0	rasmussen-25203	Rasmussen	2016-08-15	2016-08-16	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - Republican			IVR/Online	Nonpartisan	None
38.0	29.0	12.0	14.0	7.0	rasmussen-25203	Rasmussen	2016-08-15	2016-08-16	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - independent			IVR/Online	Nonpartisan	None
35.0	41.0	7.0	5.0	11.0	yougov-economist-25194	YouGov/Economist	2016-08-14	2016-08-16	If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?	Registered Voters	1076		Internet	Nonpartisan	None
6.0	83.0	1.0	4.0	6.0	yougov-economist-25194	YouGov/Economist	2016-08-14	2016-08-16	If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?	Registered Voters - Democrat	407		Internet	Nonpartisan	None
75.0	4.0	8.0	2.0	11.0	yougov-economist-25194	YouGov/Economist	2016-08-14	2016-08-16	If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?	Registered Voters - Republican	286		Internet	Nonpartisan	None
30.0	31.0	12.0	10.0	16.0	yougov-economist-25194	YouGov/Economist	2016-08-14	2016-08-16	If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?	Registered Voters - independent	383		Internet	Nonpartisan	None
35.0	48.0		7.0	10.0	public-religion-research-institute-25256	Public Religion Research Institute 	2016-08-10	2016-08-16		Registered Voters	1630	2.9	Live Phone	Nonpartisan	None
37.0	41.0	10.0	6.0	5.0	pew-25211	Pew	2016-08-09	2016-08-16		Registered Voters	1567		Live Phone	Nonpartisan	None
44.0	51.0		5.0		upi-cvoter-25205	UPI/CVOTER	2016-08-09	2016-08-16		Likely Voters	1069	3.0	Internet	Nonpartisan	None
40.0	50.0		5.0	5.0	normington-petts-associates-d-end-citizens-united-25217	Normington, Petts & Associates (D-End Citizens United)	2016-08-09	2016-08-15	If the general election for President was held today and the candidates were: Democrat Hillary Clinton or Republican Donald Trump, for whom would you vote?	Likely Voters	1000	3.1	Live Phone	Sponsor	Dem
37.0	45.0	8.0	4.0	6.0	normington-petts-associates-d-end-citizens-united-25217	Normington, Petts & Associates (D-End Citizens United)	2016-08-09	2016-08-15	And if the election for President was held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson and Green Party candidate Jill Stein for whom would you vote?	Likely Voters	1000	3.1	Live Phone	Sponsor	Dem
44.0	51.0		5.0		upi-cvoter-25192	UPI/CVOTER	2016-08-09	2016-08-15		Likely Voters	1035	3.0	Internet	Nonpartisan	None
37.0	44.0			18.0	morning-consult-25179	Morning Consult	2016-08-11	2016-08-14	If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Registered Voters	2001	2.0	Internet	Nonpartisan	None
8.0	83.0			9.0	morning-consult-25179	Morning Consult	2016-08-11	2016-08-14	If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Registered Voters - Democrat	740		Internet	Nonpartisan	None
77.0	9.0			14.0	morning-consult-25179	Morning Consult	2016-08-11	2016-08-14	If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Registered Voters - Republican	610		Internet	Nonpartisan	None
33.0	33.0			34.0	morning-consult-25179	Morning Consult	2016-08-11	2016-08-14	If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Registered Voters - independent	651		Internet	Nonpartisan	None
33.0	39.0	9.0	4.0	14.0	morning-consult-25179	Morning Consult	2016-08-11	2016-08-14	If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump and Libertarian Gary Johnson, for whom would you vote?	Registered Voters	2001	2.0	Internet	Nonpartisan	None
7.0	78.0	4.0	3.0	9.0	morning-consult-25179	Morning Consult	2016-08-11	2016-08-14	If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump and Libertarian Gary Johnson, for whom would you vote?	Registered Voters - Democrat	740		Internet	Nonpartisan	None
71.0	8.0	8.0	2.0	10.0	morning-consult-25179	Morning Consult	2016-08-11	2016-08-14	If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump and Libertarian Gary Johnson, for whom would you vote?	Registered Voters - Republican	610		Internet	Nonpartisan	None
27.0	24.0	17.0	8.0	24.0	morning-consult-25179	Morning Consult	2016-08-11	2016-08-14	If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump and Libertarian Gary Johnson, for whom would you vote?	Registered Voters - independent	651		Internet	Nonpartisan	None
45.0	51.0		5.0		upi-cvoter-25186	UPI/CVOTER	2016-08-08	2016-08-14		Likely Voters	975	3.0	Internet	Nonpartisan	None
41.0	50.0			8.0	nbc-surveymonkey-25182	NBC/SurveyMonkey	2016-08-08	2016-08-14	If the 2016 presidential election were being held today among the following candidates, for whom would you vote?	Registered Voters	15179	1.2	Internet	Nonpartisan	None
37.0	43.0	11.0	4.0	5.0	nbc-surveymonkey-25182	NBC/SurveyMonkey	2016-08-08	2016-08-14	If the 2016 presidential election were being held today among the following candidates for whom would you vote?	Registered Voters	15179	1.2	Internet	Nonpartisan	None
36.0	38.0	8.0	5.0	13.0	zogby-internet-25195	Zogby (Internet)	2016-08-12	2016-08-13	If the election for President were being held today and the Democratic nominee for President is Hillary Clinton and the Republican nominee for President is Donald Trump; the Libertarian nominee is Gary Johnson and the Green party nominee is Jill Stein for whom would you vote?	Likely Voters	1277	2.8	Internet	Nonpartisan	None
46.0	49.0		6.0		upi-cvoter-25166	UPI/CVOTER	2016-08-07	2016-08-13		Likely Voters	1403	3.0	Internet	Nonpartisan	None
40.0	43.0	8.0	6.0	3.0	rasmussen-25125	Rasmussen	2016-08-09	2016-08-10	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters	1000	3.0	IVR/Online	Nonpartisan	None
12.0	82.0	3.0	3.0	1.0	rasmussen-25125	Rasmussen	2016-08-09	2016-08-10	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - Democrat			IVR/Online	Nonpartisan	None
74.0	11.0	9.0	5.0	2.0	rasmussen-25125	Rasmussen	2016-08-09	2016-08-10	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - Republican			IVR/Online	Nonpartisan	None
37.0	32.0	15.0	9.0	7.0	rasmussen-25125	Rasmussen	2016-08-09	2016-08-10	If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?	Likely Voters - independent			IVR/Online	Nonpartisan	None
36.0	42.0		10.0	12.0	ipsos-reuters-25129	Ipsos/Reuters	2016-08-06	2016-08-10	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters	974		Internet	Nonpartisan	None
7.0	77.0		7.0	9.0	ipsos-reuters-25129	Ipsos/Reuters	2016-08-06	2016-08-10	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters - Democrat			Internet	Nonpartisan	None
80.0	6.0		8.0	7.0	ipsos-reuters-25129	Ipsos/Reuters	2016-08-06	2016-08-10	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters - Republican			Internet	Nonpartisan	None
24.0	20.0		34.0	22.0	ipsos-reuters-25129	Ipsos/Reuters	2016-08-06	2016-08-10	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters - independent			Internet	Nonpartisan	None
35.0	40.0	7.0	7.0	11.0	ipsos-reuters-25129	Ipsos/Reuters	2016-08-06	2016-08-10	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters	974		Internet	Nonpartisan	None
6.0	76.0	4.0	6.0	8.0	ipsos-reuters-25129	Ipsos/Reuters	2016-08-06	2016-08-10	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters - Democrat			Internet	Nonpartisan	None
78.0	5.0	7.0	3.0	8.0	ipsos-reuters-25129	Ipsos/Reuters	2016-08-06	2016-08-10	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters - Republican			Internet	Nonpartisan	None
24.0	18.0	22.0	19.0	17.0	ipsos-reuters-25129	Ipsos/Reuters	2016-08-06	2016-08-10	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters - independent			Internet	Nonpartisan	None
45.0	50.0		5.0		upi-cvoter-25138	UPI/CVOTER	2016-08-03	2016-08-10		Likely Voters	1077	3.0	Internet	Nonpartisan	None
36.0	42.0	9.0	4.0	9.0	yougov-economist-25107	YouGov/Economist	2016-08-06	2016-08-09	If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?	Registered Voters	1026		Internet	Nonpartisan	None
3.0	87.0	2.0	3.0	5.0	yougov-economist-25107	YouGov/Economist	2016-08-06	2016-08-09	If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?	Registered Voters - Democrat	399		Internet	Nonpartisan	None
